Age,Income,Credit_Score,Loan_Amount,Employment_Length,Gender,Default
76,138013.29418057716,553,70458.6072535416,11,0,1
56,63066.595295263505,634,52900.72340284554,28,0,1
63,70495.00793397217,699,38832.45072198807,13,1,0
69,167684.42294495364,465,8587.149640303298,24,0,1
46,125177.55171728763,559,60048.11336127852,38,0,0
79,111534.93771924305,303,86890.42304860943,25,0,0
66,77321.35402504478,418,68890.48173424556,9,0,1
46,151567.046467946,769,38768.005994648265,13,1,0
79,71789.31820820528,769,13644.88039768981,4,0,0
70,152671.43317595153,792,81817.48050352014,21,1,0
61,32618.266448139562,799,94233.08786088927,10,0,0
74,175617.44148477504,369,39439.026088830215,28,0,1
33,109921.9634076679,669,73135.5767292221,6,1,0
73,98931.4430058146,480,41665.580549184815,17,1,0
61,129984.2140775464,304,50724.42694636774,30,0,0
64,132354.57312132866,496,83811.16168102456,19,1,1
74,43766.3318401992,346,9259.009878904204,34,0,1
27,156122.0461669184,439,53503.1995298838,6,0,0
47,69667.09363101132,839,22247.407192451024,29,1,0
42,182893.1384305845,726,34640.78860408047,3,0,0
80,167213.11941466984,609,64798.453639585154,29,0,0
56,82327.88747625472,573,3695.612821347988,29,1,1
37,165393.0727761286,838,59788.68479834311,29,1,0
22,84150.28987398275,689,29060.781705921218,17,0,0
18,38170.58269448731,758,67278.95171999914,9,0,1
47,193139.88297062743,660,15016.553839392367,13,0,0
66,137468.36273877922,368,73845.34877780169,35,1,0
20,102097.91479926651,730,64918.33225653484,22,0,0
62,91599.20327558713,331,97152.94145515477,11,0,1
31,78446.96016648752,812,91212.30096255665,11,1,0
73,196660.56717724327,481,29046.98345677053,33,0,0
47,44254.507723563336,547,3704.3406998182604,25,1,0
67,76664.91060570229,596,65881.48755006402,5,1,1
21,107389.57525087942,329,60685.851511462584,36,0,0
35,106039.91810977606,601,3715.4481078781605,14,1,0
79,104845.96719341182,775,13145.075391056675,38,0,0
54,51641.08684946873,651,58885.46874906257,18,0,0
42,46087.854879710096,781,91270.8991403057,39,1,0
65,65858.16553915161,616,90743.52737482729,22,1,0
18,184614.70768437008,696,15997.02040659541,35,1,0
70,40349.53421021182,388,39072.820694119706,12,0,0
63,156336.51860719846,533,5277.083570865228,30,0,0
32,156358.71076400683,467,47457.91278992998,36,1,0
26,165758.67270150722,425,75555.26250764736,25,0,0
32,179590.788018084,419,79207.29842519553,17,1,0
66,67346.51195700745,727,50399.95719306072,32,0,0
74,60420.704468401345,489,10491.097796113621,39,0,0
41,103791.01997494635,727,38755.03354297507,31,0,1
21,67716.0503753665,501,93278.09403746207,3,0,1
29,152175.79801695936,358,23731.643095451753,40,1,0
76,134469.12381345805,522,32655.690541359923,18,0,0
75,177497.78384947727,791,74935.89037084402,6,1,0
54,34892.89462767288,310,73624.49809970788,34,0,1
78,184715.00000445347,811,91308.0265144683,25,0,0
54,72802.75280061612,609,39423.750381317164,22,1,0
60,108324.98226685713,333,51945.27366355483,33,0,0
77,98950.05846913587,639,47271.853660827284,6,1,0
23,156856.0971987963,780,92847.46493122286,10,0,0
56,95659.99569773166,392,77163.72829363885,7,0,0
73,189839.5662168937,432,83312.73620355097,12,0,0
80,182456.0988749436,718,14176.728614111678,31,1,1
63,176989.00735451118,767,79392.82259394783,40,0,0
41,32826.49987668102,743,43864.8978396922,33,1,0
28,173766.4510797091,329,3310.5296002340633,17,0,0
79,160694.3801797779,597,6948.746921585177,14,1,0
30,38632.330461103586,360,68112.88603374962,23,1,0
51,39334.57857851994,757,37829.23167345102,20,1,0
42,38209.486073157415,603,86943.44174912457,17,1,0
24,22039.866776807758,639,73693.04025371077,13,0,0
69,118754.17493502505,747,3146.3211550292144,18,1,0
21,195210.97245848778,601,69001.9428717642,12,1,0
76,98963.24652196284,839,20042.894800503265,15,0,1
25,117336.35033972414,784,42835.67430168729,1,1,0
37,194234.563418592,376,62848.78501017331,33,0,0
46,65932.80117936153,814,87399.06628827359,25,0,1
80,174524.64546768734,848,46153.69095080198,21,0,0
71,118350.2840981125,391,81040.55496492231,19,0,1
70,122505.77263934193,765,78513.60061726265,28,1,0
68,81771.29429731105,765,42039.31277227457,17,0,1
62,121085.18497404346,339,50597.03617985738,28,1,0
63,33165.65170609111,628,70348.0159949315,26,0,0
27,157635.8430705402,584,4083.695030047033,34,1,0
60,71243.79707796889,365,89190.32996612535,28,0,1
51,179769.49930891188,408,77211.79978433166,5,1,0
74,86213.12502934253,714,25692.17225883071,36,0,0
43,45708.33988763887,391,98136.81536570858,24,1,0
58,145258.6833863273,667,18759.644906372258,20,1,0
66,49624.06604843051,722,91494.58069673578,30,1,0
75,155662.4927977383,539,33122.87237398801,39,0,0
20,194260.20255310097,734,76551.52430624944,15,1,0
73,160319.51638314713,511,46181.28273154656,13,1,1
23,24040.86471763844,699,73910.27135755021,5,1,1
22,127979.44184949945,825,16422.52174599726,10,0,0
22,145173.92077455038,767,27681.139380261797,26,0,0
71,168582.49864333135,469,10885.924622730538,37,1,0
64,30080.415609020027,509,86649.2541623425,4,1,0
40,106419.40903141155,555,30333.00578918043,14,1,0
66,116366.75707491099,372,69753.14671224968,37,1,1
26,50442.47527595205,446,82201.89857641129,15,1,0
52,78040.96574791693,639,90240.40540155525,17,0,0
37,99239.91072610974,616,11523.414415860063,32,0,0
75,169977.74383240426,453,89408.47841774864,34,0,1
66,187293.36189263724,554,20528.024995341228,23,0,1
78,133116.10920518113,650,73953.2991475052,34,0,0
76,91090.13348386317,846,73156.05291709652,6,0,0
59,65725.58320381747,611,1841.8110323544693,13,1,0
52,196784.33319850708,433,22841.76692271517,29,0,1
67,196943.59965374452,428,49698.94295182186,23,1,0
35,186495.85068230625,735,42583.43595966493,14,0,0
79,161420.44697800747,579,91938.77450857635,12,1,0
34,78640.31787421128,657,36614.34608074979,18,1,0
41,167060.0870295735,551,93761.38776876027,28,1,0
20,93582.74310881106,434,46483.50252086058,21,1,0
49,78819.15766790813,822,96470.9367673764,1,0,0
52,154075.76452393032,618,73998.12619246125,38,0,0
55,34337.70697167612,379,83104.12457158344,12,1,1
30,28741.290193219105,490,11382.811946551099,35,1,0
73,100631.6654926134,752,59028.00189099441,37,1,1
78,100214.98414798915,643,15127.33562310573,17,1,0
64,181215.9475514903,329,30464.479203046434,14,0,0
42,42707.557331807024,713,62732.97521055954,34,0,0
26,42191.10694143431,667,72896.34476469518,16,1,0
21,46541.46808548221,801,4879.194419113833,12,1,0
31,25352.52703302847,320,53563.4293761641,21,1,1
54,32911.71280668351,848,56966.084642698755,39,1,1
51,138776.57602922703,545,8803.971713909916,20,1,0
28,97685.17924115167,582,50568.11538587559,25,1,1
58,157448.55207584245,531,71670.38572493283,3,0,1
73,198667.58934469885,615,6269.501202677566,6,1,0
20,138626.24259782024,635,76266.50985607224,9,1,1
76,29082.00271162227,710,58066.22398550955,14,1,0
45,38821.31565578147,544,83489.49361890729,25,1,1
46,178580.73526664742,686,22588.194712552922,15,1,0
26,114949.27002048708,657,83494.09473709873,39,1,0
20,168470.6886912332,321,10361.53655147933,33,1,0
42,174190.22052048668,318,40979.139948022465,16,0,1
51,186981.41746991346,586,20748.9943609402,37,1,0
29,190969.25698754584,575,87726.06239679654,15,0,0
59,119868.64337059512,371,70787.06181387561,33,1,1
26,81383.6310060861,664,3510.81593891209,28,0,0
32,193135.67738263975,634,1942.8122057816558,17,0,0
57,118533.15308022055,498,29833.676193685304,10,0,1
42,31565.49013182999,316,15185.028313775974,11,0,1
22,135699.7790107757,517,63400.143278459385,36,1,0
28,125783.25507110194,446,66715.89645437342,1,0,0
76,181242.71712104708,509,94253.13946247537,17,1,1
51,137573.69404840627,713,95251.95253003824,37,1,0
41,82829.43640307925,629,66230.77383572322,32,1,0
77,193920.63062704768,651,1561.8361724181632,8,1,0
32,164291.50747676604,462,36540.79374039182,14,0,0
55,133475.17130864377,400,51801.00981147935,27,1,0
25,72726.53661256212,626,50418.79589433812,7,0,0
76,87237.2533365732,626,60730.72232072044,35,0,0
22,140594.5863373982,454,96094.59679767129,38,1,1
65,32956.54732339791,309,88634.07650356022,7,1,1
43,66202.50649704743,652,11781.895311598339,18,0,0
35,148502.16801138764,482,27332.058747945932,3,0,0
23,106403.33177203176,754,83477.832324544,26,0,0
54,92430.84166659742,305,82606.38397310149,12,1,0
77,47262.37203207461,632,28261.701688045425,37,0,0
65,99532.82620599186,632,73328.21503792584,20,1,1
30,158724.5547368421,557,67531.70049306787,25,0,0
45,67522.31229294074,510,47878.87253202619,22,0,1
22,20971.737593061935,350,20944.040315223905,29,1,0
30,140330.8822071769,744,88975.67490851454,30,0,0
34,195072.78879785945,676,68107.26724637664,30,1,1
67,129228.78144594491,785,17730.299562959095,15,0,0
57,41585.93460688343,350,70775.43213924523,40,1,0
62,77731.95662204115,453,74401.93823812102,6,1,1
49,176175.4906496402,609,88801.14822698303,16,1,0
79,61862.253366229146,698,23061.08626895156,23,0,0
46,129385.26262956945,433,98886.65643592725,19,1,0
68,92480.81748571961,519,16185.948830165202,38,1,1
75,57411.869855536825,462,60468.20029409872,26,0,0
20,166413.24084164234,801,66060.47402207437,1,1,0
73,153709.62976382425,414,42476.33663132019,0,1,0
57,139086.39187266777,798,48028.73316826826,33,0,0
51,62540.58624837521,771,89200.09957549161,26,0,0
57,37614.26048896101,448,64882.14873688073,36,1,1
44,123708.67936867391,540,50203.09486523394,5,0,0
30,119662.010037098,422,13706.606680918943,37,0,1
62,53909.301680277145,368,1726.424897090329,26,1,0
50,30124.40497673105,362,13371.893197031513,15,0,1
23,34527.52175491748,315,95662.27218017403,34,0,1
41,198698.77757229208,689,76644.59151614174,26,1,0
36,161045.10105371906,557,96744.51642351453,34,0,0
33,185957.74567373106,516,4535.162261109014,35,1,0
57,55109.8500025454,778,68341.81998200528,37,1,0
45,192902.3365382183,413,5385.059113938381,27,0,1
50,45677.78326516917,679,78423.5904180135,2,1,1
76,111634.7291419648,536,38714.06710078423,40,0,0
76,169345.2231950715,775,10480.770650542989,30,1,0
65,82964.6038120843,428,57236.61753696401,2,1,1
58,96469.13597184209,809,28731.899463537422,37,0,0
30,43073.31985383762,464,66297.82024531002,23,0,1
60,42125.938399815095,576,66159.30119186523,25,1,0
62,131522.2804601587,556,70795.73993795452,40,1,0
42,141595.82635161022,431,99254.04279899814,27,1,0
70,159919.8525347948,556,39283.073284793136,8,0,1
59,120202.76948271564,440,47066.23197402499,36,0,0
53,136236.67260703506,508,80656.55840150875,26,0,1
80,22433.10890594961,818,58258.632279166646,2,1,0
44,49190.730884693854,350,4688.463858092164,40,0,0
55,197284.65788304285,802,84464.7735057258,27,0,0
77,33678.83113684972,558,6098.369511866056,31,0,1
24,142181.8800068441,477,17911.193512686645,34,1,0
22,51694.873945708925,842,11105.916730444533,6,0,0
60,149009.34543817554,655,8714.786155230899,6,1,0
62,147078.27253315883,617,3542.8026551663097,20,0,0
75,62155.83076185623,663,6447.743683264372,31,0,0
74,68534.19185945675,354,44801.47972870219,37,0,0
68,137858.72844837588,455,26032.374728278777,19,0,0
48,90215.48698043845,343,13527.151458463057,7,1,0
40,55018.63454598403,841,66211.84872992607,3,1,0
59,151702.32778174672,621,23385.079152791594,25,1,0
27,47746.554380540154,313,2875.966379136136,14,0,0
49,174015.8595460904,656,42423.55859296544,5,1,0
60,112640.51432932896,782,31732.866205852206,31,1,0
70,39026.108698274125,658,32541.838703302783,4,1,0
47,144933.02003557718,617,45081.73278997459,5,1,0
56,113449.34712341729,374,67222.47879619349,2,0,0
48,73650.36292306571,493,62031.43288376141,28,0,0
35,96057.08844029387,662,93788.89936909868,18,1,0
53,73700.79384574978,395,52253.94996394962,9,1,1
19,67344.65043370113,339,47784.421062782145,6,0,0
31,49449.515751868195,696,22128.029086472798,0,1,1
30,85298.08396474566,406,75782.74759596752,0,1,0
46,65177.69713689273,316,14936.801845214188,16,1,0
29,143018.2076697051,826,49622.156092227924,21,0,0
56,143097.81340939514,798,42710.897640357,35,0,0
19,110331.24366001491,824,66171.78696203593,13,0,0
49,160030.0149446578,342,91844.52552570922,5,1,0
30,171441.1494210887,649,94712.96355832403,29,1,0
63,124357.96233816916,329,17612.127449152682,32,1,0
44,131408.32929741807,740,26919.90460845064,19,1,0
66,70919.46376154573,841,81351.89667650596,15,0,0
58,181076.45612699355,754,52309.69648247009,3,0,0
34,24357.08799605537,393,45850.42226721745,33,0,1
57,82748.44449971222,594,71351.91978568988,0,0,0
48,149924.07587897408,848,60590.5703080902,12,0,0
51,34416.11174080902,388,97100.69138771213,7,1,1
77,52970.514937092674,802,58813.490576538425,21,0,0
41,126071.43101531321,513,47131.40880837807,3,1,1
62,120798.86086344042,721,54738.91884573939,33,1,0
52,153007.0933035719,825,81045.44185300036,36,1,0
65,166270.27503587093,491,61654.83062173686,22,0,0
23,43144.324132100446,523,65057.76104728505,19,0,1
36,23308.57815954357,686,97172.4491236226,23,0,1
47,144134.9335386031,773,62221.15295812028,26,0,0
24,74250.52323794467,502,38648.23958511944,12,1,0
27,132677.10450523166,746,69441.27667426686,4,0,0
58,47098.02585120045,367,66286.48030075383,15,1,1
49,104427.20839987331,391,2370.9159151318086,37,1,0
51,110796.45429141865,477,47265.60038179748,28,1,1
80,125314.0069471789,302,74547.45668535754,25,0,0
45,112370.60293950158,402,50405.10431439176,21,1,1
77,109224.3386411685,572,78182.49245760356,23,0,0
32,79892.14771709399,833,45637.48594633382,12,0,0
47,32812.44253725552,415,98348.83816608634,20,1,0
54,36113.63542343162,763,29996.26733118498,0,1,1
46,98080.08939328766,403,10120.13820646128,3,0,0
39,84042.76300777875,558,43571.168314255636,2,0,0
21,112904.2648414096,607,54629.193462517986,22,1,0
37,74870.87046612805,666,35560.27943656369,15,0,0
49,143823.8164619584,601,24985.834851677937,12,0,0
53,175511.8679617119,326,67533.81044716341,38,0,1
67,73795.37398163619,807,38335.38488576896,30,0,0
21,54737.121429025145,826,63505.484380963055,23,1,0
44,40912.50336573604,664,78128.0734112788,14,0,0
34,130925.72730274624,597,76339.26014824235,4,1,0
29,99894.0784053025,660,38155.62175293344,21,0,1
39,53842.82909533201,803,57221.924666067294,21,0,0
34,137564.61199253396,329,45516.164219831495,10,0,0
27,46726.97294095119,738,87209.72001825637,23,0,0
71,119774.12705263146,639,87997.08950019992,9,0,0
18,114886.70869254765,425,35030.416705915646,33,1,1
39,152161.004213495,665,10082.007339994341,10,0,0
43,29919.735189320018,742,17590.66584907793,28,0,1
73,179817.12773323947,562,37333.17247095749,21,0,0
76,146538.5107064275,521,56860.745521536075,32,1,1
35,58902.679702777205,301,66021.9140854785,7,0,0
67,53012.96274975314,693,33805.733582314024,31,1,0
31,97698.83854588101,605,67082.41284277459,39,0,0
64,167161.75931802744,445,93836.25838370185,22,1,1
46,171730.9987650393,829,65549.3985897261,4,1,0
29,113682.09658508895,827,16697.957714990775,30,1,0
53,174945.95528361274,607,58387.22238478513,28,1,0
76,20979.8676545043,639,54647.65615993129,5,0,0
52,26331.43367568739,651,87199.31097894364,24,1,1
69,184127.8868546137,508,35680.00246608446,24,0,0
78,159559.74737946488,504,42871.61539561132,30,1,0
29,101127.09048506942,314,60267.24649316287,13,1,0
24,155649.8236660377,727,52918.10586246052,16,1,0
46,192015.1031102159,775,72182.64264811225,15,1,0
28,158976.11429863132,597,4998.5101003370855,27,1,0
50,171626.84008729795,393,56788.08590148902,8,0,1
23,156909.18465021113,406,13045.517407383652,1,1,1
64,50277.99663803748,718,32205.690259452414,3,0,0
32,170043.33973623262,577,66501.05929170665,19,1,0
49,55119.58760435781,427,16584.00585862559,40,1,1
68,180670.03904794645,758,31575.341714958256,35,1,1
28,102556.98165459366,337,70597.64180069588,36,1,1
75,141855.81541598513,497,65429.71901015656,5,0,0
40,109503.35261851583,656,10012.927251764067,0,1,0
43,36918.36729498836,306,58149.58085574007,2,0,0
51,72330.01537171972,631,15578.191729945305,36,0,0
63,197071.73371946107,818,25974.866492734775,2,0,0
51,192928.65530056713,493,46461.91658494209,32,0,0
46,77687.64157799851,615,11825.335506520723,14,0,0
21,199333.42476414065,300,99371.04982393811,3,0,1
34,172199.21518944192,361,17371.58654434611,14,1,1
52,129972.70989780585,642,78349.95021443184,6,0,0
30,27222.43164698171,317,83154.04565729928,3,0,0
58,182260.42931690832,670,99451.93301970414,2,0,0
56,120337.27026757755,534,43436.668567374574,22,0,0
32,176325.70721649853,368,87535.35749379467,13,0,1
72,170197.2415830336,746,95796.40446266824,5,0,0
46,169941.1187361955,307,18116.520344572047,32,1,0
46,145671.2949286829,761,48464.172816893726,8,1,0
28,72454.72496168874,610,6941.071066752685,11,0,0
69,80508.84639401358,433,62451.67719039595,34,0,0
49,75524.45826488355,684,58559.20952880007,30,1,0
19,23608.279915861647,355,21208.502181656517,2,0,1
64,124862.40365866601,659,79992.37313051848,35,1,1
31,145790.0606802859,413,4689.6035535904475,12,1,0
37,173695.87883453665,387,80816.50508862815,12,1,1
39,45229.77800889146,437,3637.8838252228707,33,0,1
28,117952.96681582431,407,66026.05240149867,20,1,0
44,21441.465321280913,799,8798.181877575225,33,1,1
20,37116.85658793131,834,25871.326411919974,27,0,1
34,29758.11395707875,443,72469.42158187175,34,0,0
79,150586.04612278764,355,28760.07516291329,13,1,0
61,34590.72149796857,305,51606.21102305574,17,0,1
73,148961.5366805822,841,91609.57868249132,18,0,0
45,64932.44679390501,746,5913.8010496212555,18,1,0
46,177988.3329254491,684,81296.89957983168,32,0,0
38,166366.99790548655,606,7461.927858280464,34,1,0
64,192409.43914554978,601,13552.689589330988,19,0,0
33,179077.16278244575,704,12812.591285031875,28,1,0
54,187999.29544094251,809,99416.12603786189,7,0,0
76,174573.6313723954,372,18838.445613821805,24,1,0
37,144808.74211067398,564,89779.42277937055,16,0,0
23,50646.64738257848,526,99102.28413170886,0,1,1
36,68907.35339373673,492,38994.6922708175,37,0,1
74,58290.853903449155,673,63473.80580933986,29,0,0
22,128645.441778477,309,78130.03412259764,27,1,0
20,110651.58883524824,601,39871.86310178462,32,0,1
76,176074.39948851627,658,17019.599909282922,12,1,0
18,191481.11596983363,351,43942.51163546356,23,0,0
75,92874.78013126599,398,77416.87685529151,36,0,1
77,111143.09959054622,312,78295.5135120919,21,1,1
55,194872.94422474506,689,23823.34042492042,12,0,0
32,69723.00949216585,656,18321.598349183907,39,1,0
51,162630.33956458647,310,92135.50950793462,11,0,0
78,60543.182420344325,380,5355.9040252727455,40,1,0
52,142662.82077654894,560,73739.1091007436,6,0,0
66,65650.81297494154,305,5595.717159228647,35,0,1
